file,path,volume,month,etype,title,author,strategy
01_loose_Sixty_Years_Ago.txt,processed/Vol31/March,Vol31,March,misc,Sixty Years Ago,,loose
02_loose_Snow_In_The_Orchard.txt,processed/Vol31/March,Vol31,March,poem,Snow In The Orchard,Eva Willes Wangsgaard,loose
03_loose_Sketch_Of_My_Life.txt,processed/Vol31/March,Vol31,March,article,Sketch Of My Life,Eliza R. Snow Smith,loose
04_loose_Forever.txt,processed/Vol31/March,Vol31,March,poem,Forever,Jeanette P. Parry,loose
05_loose_Relief_Society_In_Action.txt,processed/Vol31/March,Vol31,March,article,Relief Society In Action,Amy Brown Lyman,loose
06_loose_Our_Relief_Society_President.txt,processed/Vol31/March,Vol31,March,poem,Our Relief Society President,Marguerite Burnhope Harris,loose
07_loose_Wist_Ye_Not_That_I_Must_Be_About_My_Father_s_Business.txt,processed/Vol31/March,Vol31,March,article,Wist Ye Not That I Must Be About My Father's Business,J. Reuben Clark,loose
08_loose_The_Pink_Angel.txt,processed/Vol31/March,Vol31,March,fiction,The Pink Angel,Mabel Harmer,loose
09_loose_Glimpses_of_an_Old_Town.txt,processed/Vol31/March,Vol31,March,article,Glimpses of an Old Town,Katherine Palmer Macfarlane,loose
10_loose_Woman_s_Sphere.txt,processed/Vol31/March,Vol31,March,article,Woman's Sphere,,loose
11_loose_Gratitude_to_Our_Leaders.txt,processed/Vol31/March,Vol31,March,editorial,Gratitude to Our Leaders,Marianne C. Sharp,loose
12_loose_Lula_Greene_Richards.txt,processed/Vol31/March,Vol31,March,article,Lula Greene Richards,Louisa Wells Luke,loose
13_loose_The_Rock_and_the_River.txt,processed/Vol31/March,Vol31,March,fiction,The Rock and the River,Ezra J. Poulsen,loose
14_loose_Soil_Improvement_in_the_Home_Garden.txt,processed/Vol31/March,Vol31,March,article,Soil Improvement in the Home Garden,Hazel D. Moyle,loose
15_loose_Early_Spring.txt,processed/Vol31/March,Vol31,March,poem,Early Spring,Alice Morrey Bailey,loose
16_loose_A_Brief_History_of_the_Spring_City.txt,processed/Vol31/March,Vol31,March,article,A Brief History of the Spring City,Bergetta Jensen,loose
17_loose_How_I_Help_Ward_Literature_Leaders.txt,processed/Vol31/March,Vol31,March,article,How I Help Ward Literature Leaders,Fae J. Nielsen,loose
18_loose_The_Soldier_and_His_Health_Overseas.txt,processed/Vol31/March,Vol31,March,article,The Soldier and His Health Overseas,,loose
TOC.txt,processed/Vol31/March,Vol31,March,toc,TOC,,
ADS.txt,processed/Vol31/March,Vol31,March,ads,ADS,,
MISC.txt,processed/Vol31/March,Vol31,March,misc,MISC,,
01_strict_Music_on_Easter.txt,processed/Vol31/April,Vol31,April,poem,Music on Easter,Christie Lund Coles,strict
01_loose_Music_on_Easter.txt,processed/Vol31/April,Vol31,April,poem,Music on Easter,Christie Lund Coles,loose
02_loose_Easter.txt,processed/Vol31/April,Vol31,April,article,Easter,Stephen L Richards,loose
03_loose_Sketch_of_My_Life.txt,processed/Vol31/April,Vol31,April,article,Sketch of My Life,Eliza R. Snow Smith,loose
04_loose_When_We_Must_Say_Goodby.txt,processed/Vol31/April,Vol31,April,poem,When We Must Say Goodby,Grace Zenor Pratt,loose
05_loose_The_Child_s_Voice.txt,processed/Vol31/April,Vol31,April,article,The Child's Voice,Florence Jepperson Madsen,loose
06_loose_Sixty_Years_Ago.txt,processed/Vol31/April,Vol31,April,misc,Sixty Years Ago,,loose
07_loose_Woman_s_Sphere.txt,processed/Vol31/April,Vol31,April,article,Woman's Sphere,Ramona W. Cannon,loose
08_loose_Salt_Lake_Region_Welfare_Meeting.txt,processed/Vol31/April,Vol31,April,editorial,Salt Lake Region Welfare Meeting,Belle S. Spafford,loose
09_loose_Rose_Growing_in_the_Home_Garden.txt,processed/Vol31/April,Vol31,April,article,Rose Growing in the Home Garden,Hazel D. Moyle,loose
10_loose_The_Rock_and_the_River.txt,processed/Vol31/April,Vol31,April,fiction,The Rock and the River,Ezra J. Poulsen,loose
11_loose_General_Secretary_Treasurer.txt,processed/Vol31/April,Vol31,April,report,General Secretary-Treasurer,Vera W. Pohlman,loose
TOC.txt,processed/Vol31/April,Vol31,April,toc,TOC,,
ADS.txt,processed/Vol31/April,Vol31,April,ads,ADS,,
MISC.txt,processed/Vol31/April,Vol31,April,misc,MISC,,
01_strict_Sixty_Years_Ago.txt,processed/Vol31/May,Vol31,May,misc,Sixty Years Ago,,strict
01_loose_Sixty_Years_Ago.txt,processed/Vol31/May,Vol31,May,misc,Sixty Years Ago,,loose
02_loose_The_Polish_Question.txt,processed/Vol31/May,Vol31,May,article,The Polish Question,Leland Hargrave Creer,loose
03_loose_Wist_Ye_Not_That_I_Must_Be_About_My_Father_s_Business.txt,processed/Vol31/May,Vol31,May,article,Wist Ye Not That I Must Be About My Father's Business,J. Reuben Clark,loose
04_loose_Passover.txt,processed/Vol31/May,Vol31,May,poem,Passover,Weneta Leatham Nielsen,loose
05_loose_This_I_Know_To_Be_True.txt,processed/Vol31/May,Vol31,May,article,This I Know To Be True,Leone G. Layton,loose
06_loose_The_Faith_of_Motherhood.txt,processed/Vol31/May,Vol31,May,poem,The Faith of Motherhood,Ann Young Hughes,loose
07_loose_Lissa_s_Song.txt,processed/Vol31/May,Vol31,May,fiction,Lissa's Song,Mary Ek Knowles,loose
08_loose_Woman_s_Sphere.txt,processed/Vol31/May,Vol31,May,article,Woman's Sphere,Ramona W. Cannon,loose
09_loose_Women_Courageous.txt,processed/Vol31/May,Vol31,May,editorial,Women Courageous,Marianne C. Sharp,loose
10_loose_So_Much_To_Do.txt,processed/Vol31/May,Vol31,May,poem,So Much To Do,Grace M. Candland,loose
11_loose_Sketch_Of_My_Life.txt,processed/Vol31/May,Vol31,May,article,Sketch Of My Life,Eliza R. Snow Smith,loose
12_loose_Sisters_Let_Your_Own_Hands_Adorn_Your_Homes.txt,processed/Vol31/May,Vol31,May,article,"Sisters, Let Your Own Hands Adorn Your Homes",William R. Palmer,loose
13_loose_The_First_Born.txt,processed/Vol31/May,Vol31,May,poem,The First Born,Abbie R. Madsen,loose
14_loose_The_Rock_and_the_River.txt,processed/Vol31/May,Vol31,May,fiction,The Rock and the River,Ezra J. Poulsen,loose
15_loose_Love_s_the_Bond.txt,processed/Vol31/May,Vol31,May,poem,Love's the Bond,Merling Dennis Clyde,loose
TOC.txt,processed/Vol31/May,Vol31,May,toc,TOC,,
ADS.txt,processed/Vol31/May,Vol31,May,ads,ADS,,
MISC.txt,processed/Vol31/May,Vol31,May,misc,MISC,,
01_strict_Sixty_Years_Ago.txt,processed/Vol31/June,Vol31,June,misc,Sixty Years Ago,,strict
01_loose_Sixty_Years_Ago.txt,processed/Vol31/June,Vol31,June,misc,Sixty Years Ago,,loose
02_loose_Offering.txt,processed/Vol31/June,Vol31,June,poem,Offering,Mabel Jones Gabbott,loose
03_loose_Report_on_the_114th_Annual_Conference.txt,processed/Vol31/June,Vol31,June,report,Report on the 114th Annual Conference,Antoine R. Ivins,loose
04_loose_Contest_Announcements.txt,processed/Vol31/June,Vol31,June,front_matter,Contest Announcements,,loose
05_loose_The_Republic_of_Czechoslovakia.txt,processed/Vol31/June,Vol31,June,article,The Republic of Czechoslovakia,Leland H. Creer,loose
06_loose_Convoy.txt,processed/Vol31/June,Vol31,June,poem,Convoy,Grace A. Cooper,loose
07_loose_Woman_s_Sphere.txt,processed/Vol31/June,Vol31,June,article,Woman's Sphere,Ramona W. Cannon,loose
08_loose_Adapted_to_the_Weakest_of_All_Saints.txt,processed/Vol31/June,Vol31,June,editorial,Adapted to the Weakest of All Saints,Marianne C. Sharp,loose
09_loose_Sketch_of_My_Life.txt,processed/Vol31/June,Vol31,June,article,Sketch of My Life,Eliza R. Snow Smith,loose
10_loose_Notes_From_The_Field.txt,processed/Vol31/June,Vol31,June,report,Notes From The Field,Vera White Pohlman,loose
11_loose_Mark_E_Petersen_Named_Apostle.txt,processed/Vol31/June,Vol31,June,article,Mark E. Petersen Named Apostle,Henry A. Smith,loose
12_loose_Living_Magic.txt,processed/Vol31/June,Vol31,June,poem,Living Magic,Ora Lee Parthesius,loose
TOC.txt,processed/Vol31/June,Vol31,June,toc,TOC,,
ADS.txt,processed/Vol31/June,Vol31,June,ads,ADS,,
MISC.txt,processed/Vol31/June,Vol31,June,misc,MISC,,
01_strict_Social_Science.txt,processed/Vol31/July,Vol31,July,lesson,Social Science,,strict
01_loose_Social_Science.txt,processed/Vol31/July,Vol31,July,lesson,Social Science,,loose
02_loose_Sixty_Years_Ago.txt,processed/Vol31/July,Vol31,July,misc,Sixty Years Ago,,loose
03_loose_So_Let_It_Ring.txt,processed/Vol31/July,Vol31,July,poem,So Let It Ring,Alice Morrey Bailey,loose
04_loose_Freedom_of_Choice.txt,processed/Vol31/July,Vol31,July,article,Freedom of Choice,David O. McKay,loose
05_loose_Yugoslavia.txt,processed/Vol31/July,Vol31,July,article,Yugoslavia,Leland Hargrave Creer,loose
06_loose_New_Honor_Comes_to_Tabernacle_Choir.txt,processed/Vol31/July,Vol31,July,article,New Honor Comes to Tabernacle Choir,J. Spencer Cornwall,loose
07_loose_Literature.txt,processed/Vol31/July,Vol31,July,lesson,Literature,,loose
08_loose_Annual_Report.txt,processed/Vol31/July,Vol31,July,report,Annual Report,Vera White Pohlman,loose
09_loose_Theology.txt,processed/Vol31/July,Vol31,July,lesson,Theology,,loose
10_loose_Time_Energy_and_Fatigue_Costs.txt,processed/Vol31/July,Vol31,July,article,"Time, Energy, and Fatigue Costs",Claire P. Dorius,loose
11_loose_Map_of_the_United_States.txt,processed/Vol31/July,Vol31,July,misc,Map of the United States,,loose
12_loose_Notes_to_the_Field.txt,processed/Vol31/July,Vol31,July,article,Notes to the Field,,loose
13_loose_Appropriate_Relief_Society_Programs.txt,processed/Vol31/July,Vol31,July,editorial,Appropriate Relief Society Programs,Belle S. Spafford,loose
14_loose_Suggestions_and_Instructions_on_the_Educational_Program.txt,processed/Vol31/July,Vol31,July,lesson,Suggestions and Instructions on the Educational Program,,loose
15_loose_Visiting_Teachers_Messages.txt,processed/Vol31/July,Vol31,July,lesson,Visiting Teachers' Messages,,loose
16_loose_Joseph_Smith_s_First_Vision.txt,processed/Vol31/July,Vol31,July,lesson,Joseph Smith's First Vision,,loose
17_loose_Blessed_Are_the_Poor_in_Spirit.txt,processed/Vol31/July,Vol31,July,lesson,Blessed Are the Poor in Spirit,,loose
18_loose_Historical_Literature_of_the_New_Testament.txt,processed/Vol31/July,Vol31,July,lesson,Historical Literature of the New Testament,,loose
19_loose_Morality_in_Our_Day.txt,processed/Vol31/July,Vol31,July,lesson,Morality in Our Day,,loose
TOC.txt,processed/Vol31/July,Vol31,July,toc,TOC,,
ADS.txt,processed/Vol31/July,Vol31,July,ads,ADS,,
MISC.txt,processed/Vol31/July,Vol31,July,misc,MISC,,
01_loose_Declare_the_Glory.txt,processed/Vol31/August,Vol31,August,article,Declare the Glory,Vesta P. Crawford,loose
02_loose_Mormon_Pioneer_Culture.txt,processed/Vol31/August,Vol31,August,article,Mormon Pioneer Culture,Alice Merrill Horne,loose
03_loose_Leone_Gedge_Layton.txt,processed/Vol31/August,Vol31,August,article,Leone Gedge Layton,Belle S. Spafford,loose
04_loose_Theology.txt,processed/Vol31/August,Vol31,August,lesson,Theology,,loose
05_loose_Literature.txt,processed/Vol31/August,Vol31,August,lesson,Literature,,loose
06_loose_Pioneering_in_Southern_Alberta.txt,processed/Vol31/August,Vol31,August,article,Pioneering in Southern Alberta,Jennie B. Knight,loose
07_loose_Summer_Rain.txt,processed/Vol31/August,Vol31,August,poem,Summer Rain,Louise Larson Cornish,loose
08_loose_The_Three_Witnesses_of_the_Book_of_Mormon.txt,processed/Vol31/August,Vol31,August,article,The Three Witnesses of the Book of Mormon,Preston Nibley,loose
09_loose_Fruition.txt,processed/Vol31/August,Vol31,August,poem,Fruition,Leone G. Layton,loose
10_loose_Rumania.txt,processed/Vol31/August,Vol31,August,article,Rumania,Leland H. Creer,loose
11_loose_Honest_and_Wise_Men_Should_Be_Sought_For.txt,processed/Vol31/August,Vol31,August,editorial,Honest and Wise Men Should Be Sought For,Marianne C. Sharp,loose
12_loose_Notes_From_the_Field.txt,processed/Vol31/August,Vol31,August,report,Notes From the Field,Vera W. Pohlman,loose
13_loose_Income_Management_in_Wartime.txt,processed/Vol31/August,Vol31,August,article,Income Management in Wartime,Claire P. Dorius,loose
14_loose_Social_Science.txt,processed/Vol31/August,Vol31,August,lesson,Social Science,,loose
TOC.txt,processed/Vol31/August,Vol31,August,toc,TOC,,
ADS.txt,processed/Vol31/August,Vol31,August,ads,ADS,,
MISC.txt,processed/Vol31/August,Vol31,August,misc,MISC,,
01_strict_I_Will_Look_Unto_the_Hills.txt,processed/Vol31/September,Vol31,September,article,I Will Look Unto the Hills,Della Adams Leitner,strict
01_loose_I_Will_Look_Unto_the_Hills.txt,processed/Vol31/September,Vol31,September,article,I Will Look Unto the Hills,Della Adams Leitner,loose
02_strict_The_Framers_of_the_Constitution.txt,processed/Vol31/September,Vol31,September,editorial,The Framers of the Constitution,Marianne C. Sharp,strict
02_loose_The_Framers_of_the_Constitution.txt,processed/Vol31/September,Vol31,September,editorial,The Framers of the Constitution,Marianne C. Sharp,loose
03_loose_Types_of_New_Testament_Literature.txt,processed/Vol31/September,Vol31,September,article,Types of New Testament Literature,Russel B. Swensen,loose
04_loose_Literature.txt,processed/Vol31/September,Vol31,September,lesson,Literature,,loose
05_loose_Luacine_Savage.txt,processed/Vol31/September,Vol31,September,article,Luacine Savage,Amy Brown Lyman,loose
06_loose_Theology.txt,processed/Vol31/September,Vol31,September,lesson,Theology,,loose
07_loose_Rumania.txt,processed/Vol31/September,Vol31,September,article,Rumania,Leland Hargrave Creer,loose
08_loose_Help_Wanted.txt,processed/Vol31/September,Vol31,September,fiction,Help Wanted,Nora Wayne,loose
09_loose_Food_Fights_For_Freedom.txt,processed/Vol31/September,Vol31,September,article,Food Fights For Freedom,Rose H. Widtsoe,loose
10_loose_Fall.txt,processed/Vol31/September,Vol31,September,poem,Fall,Lottie Hammer Singley,loose
11_loose_Sixty_Years_Ago.txt,processed/Vol31/September,Vol31,September,misc,Sixty Years Ago,,loose
12_loose_Woman_s_Sphere.txt,processed/Vol31/September,Vol31,September,article,Woman's Sphere,Ramona W. Cannon,loose
13_loose_Back_to_School.txt,processed/Vol31/September,Vol31,September,editorial,Back to School,Belle S. Spafford,loose
14_loose_Notes_to_the_Field.txt,processed/Vol31/September,Vol31,September,article,Notes to the Field,,loose
15_loose_Home_Safety.txt,processed/Vol31/September,Vol31,September,article,Home Safety,Claire P. Dorius,loose
TOC.txt,processed/Vol31/September,Vol31,September,toc,TOC,,
ADS.txt,processed/Vol31/September,Vol31,September,ads,ADS,,
MISC.txt,processed/Vol31/September,Vol31,September,misc,MISC,,
01_strict_Song_of_America.txt,processed/Vol31/October,Vol31,October,article,Song of America,Elizabeth Burningham,strict
01_loose_Song_of_America.txt,processed/Vol31/October,Vol31,October,article,Song of America,Elizabeth Burningham,loose
02_strict_As_a_Grain_of_Mustard_Seed.txt,processed/Vol31/October,Vol31,October,article,As a Grain of Mustard Seed,Leslie L. Sudweeks,strict
02_loose_As_a_Grain_of_Mustard_Seed.txt,processed/Vol31/October,Vol31,October,article,As a Grain of Mustard Seed,Leslie L. Sudweeks,loose
03_strict_Social_Science.txt,processed/Vol31/October,Vol31,October,lesson,Social Science,,strict
03_loose_Social_Science.txt,processed/Vol31/October,Vol31,October,lesson,Social Science,,loose
04_loose_October.txt,processed/Vol31/October,Vol31,October,poem,October,Leone E. McCune,loose
05_loose_Death_and_Sin.txt,processed/Vol31/October,Vol31,October,article,Death and Sin,Albert E. Bowen,loose
06_loose_Magic_in_Memory.txt,processed/Vol31/October,Vol31,October,poem,Magic in Memory,Courtney E. Cottam,loose
07_loose_Toward_Richer_Living.txt,processed/Vol31/October,Vol31,October,article,Toward Richer Living,Franklin S. Harris,loose
08_loose_Rheumatic_Heart_Disease.txt,processed/Vol31/October,Vol31,October,article,Rheumatic Heart Disease,Frederic M. Kriete,loose
09_loose_Depot.txt,processed/Vol31/October,Vol31,October,poem,Depot,Ora Lee Parthesius,loose
10_loose_The_New_Turkey.txt,processed/Vol31/October,Vol31,October,article,The New Turkey,Leland Hargrave Creer,loose
11_loose_The_Captain_s_Biggest_Battle.txt,processed/Vol31/October,Vol31,October,fiction,The Captain's Biggest Battle,Sadie Willis Adamson,loose
12_loose_She_Steps_Next_Door.txt,processed/Vol31/October,Vol31,October,poem,She Steps Next Door,Edna S. Dustin,loose
13_loose_Sixty_Years_Ago.txt,processed/Vol31/October,Vol31,October,misc,Sixty Years Ago,,loose
14_loose_They_Also_Serve.txt,processed/Vol31/October,Vol31,October,poem,They Also Serve,Alice Eddy LeCornu,loose
15_loose_Forward_Without_Fear.txt,processed/Vol31/October,Vol31,October,fiction,"Forward, Without Fear",Dorothy Clapp Robinson,loose
16_loose_Sketch_of_My_Life.txt,processed/Vol31/October,Vol31,October,article,Sketch of My Life,Eliza R. Snow Smith,loose
17_loose_Yes_I_Would_Be_A_Saint.txt,processed/Vol31/October,Vol31,October,poem,"Yes, I Would Be A Saint",Eliza R. Snow Smith,loose
18_loose_Bury_Me_Quietly_When_I_Die.txt,processed/Vol31/October,Vol31,October,poem,Bury Me Quietly When I Die,Eliza R. Snow Smith,loose
19_loose_Let_Us_Take_the_Time.txt,processed/Vol31/October,Vol31,October,article,Let Us Take the Time,Margaret E. Maslin,loose
20_loose_Notes_from_the_Field.txt,processed/Vol31/October,Vol31,October,report,Notes from the Field,Vera W. Pohlman,loose
21_loose_Theology.txt,processed/Vol31/October,Vol31,October,lesson,Theology,,loose
22_loose_Where_Brave_Men_Kneel.txt,processed/Vol31/October,Vol31,October,poem,Where Brave Men Kneel,Eva Willes Wangsgaard,loose
23_loose_Laundering.txt,processed/Vol31/October,Vol31,October,article,Laundering,Claire P. Dorius,loose
24_loose_Cloud_Shadows.txt,processed/Vol31/October,Vol31,October,poem,Cloud Shadows,Thelma Ireland,loose
25_loose_Visiting_Teachers_Messages.txt,processed/Vol31/October,Vol31,October,lesson,Visiting Teachers' Messages,,loose
26_loose_Literature.txt,processed/Vol31/October,Vol31,October,lesson,Literature,,loose
TOC.txt,processed/Vol31/October,Vol31,October,toc,TOC,,
ADS.txt,processed/Vol31/October,Vol31,October,ads,ADS,,
MISC.txt,processed/Vol31/October,Vol31,October,misc,MISC,,
01_strict_Forward_Without_Fear.txt,processed/Vol31/November,Vol31,November,fiction,"Forward, Without Fear",Dorothy Clapp Robinson,strict
01_loose_Forward_Without_Fear.txt,processed/Vol31/November,Vol31,November,fiction,"Forward, Without Fear",Dorothy Clapp Robinson,loose
02_loose_The_Pearl_of_Great_Price.txt,processed/Vol31/November,Vol31,November,article,The Pearl of Great Price,Joseph Fielding Smith,loose
03_loose_Thankful_Thoughts.txt,processed/Vol31/November,Vol31,November,poem,Thankful Thoughts,Gertrude Perry Stanton,loose
04_loose_Why_a_Singer_Should_Keep_the_Word_of_Wisdom.txt,processed/Vol31/November,Vol31,November,article,Why a Singer Should Keep the Word of Wisdom,Emma Lucy Gates Bowen,loose
05_loose_For_Thy_Bounties.txt,processed/Vol31/November,Vol31,November,article,For Thy Bounties,Marguerite J. Griffin,loose
06_loose_Money_Isn_t_Everything.txt,processed/Vol31/November,Vol31,November,article,Money Isn't Everything,Olive C. Wehr,loose
07_loose_Finland.txt,processed/Vol31/November,Vol31,November,article,Finland,Leland Hargrave Creer,loose
08_loose_What_an_Old_Trunk_May_Bring_Forth.txt,processed/Vol31/November,Vol31,November,article,What an Old Trunk May Bring Forth,William R. Palmer,loose
09_loose_In_November.txt,processed/Vol31/November,Vol31,November,poem,In November,Beatrice Knowlton Ekman,loose
10_loose_Woman_s_Sphere.txt,processed/Vol31/November,Vol31,November,article,Woman's Sphere,Ramona W. Cannon,loose
11_loose_Literature.txt,processed/Vol31/November,Vol31,November,lesson,Literature,,loose
12_loose_Wise_Spending.txt,processed/Vol31/November,Vol31,November,editorial,Wise Spending,Belle S. Spafford,loose
13_loose_Notes_to_the_Field.txt,processed/Vol31/November,Vol31,November,article,Notes to the Field,,loose
14_loose_Theology.txt,processed/Vol31/November,Vol31,November,lesson,Theology,,loose
15_loose_All_These_Remain.txt,processed/Vol31/November,Vol31,November,poem,All These Remain,Betty Wall Madsen,loose
16_loose_Notes_from_the_Field.txt,processed/Vol31/November,Vol31,November,report,Notes from the Field,Vera W. Pohlman,loose
17_loose_Ironing_Procedures.txt,processed/Vol31/November,Vol31,November,article,Ironing Procedures,Claire P. Dorius,loose
18_loose_Superscription.txt,processed/Vol31/November,Vol31,November,poem,Superscription,Jessie Miller Robinson,loose
19_loose_Visiting_Teachers_Messages.txt,processed/Vol31/November,Vol31,November,lesson,Visiting Teachers' Messages,,loose
20_loose_Social_Science.txt,processed/Vol31/November,Vol31,November,lesson,Social Science,,loose
21_loose_God_s_Garden.txt,processed/Vol31/November,Vol31,November,poem,God's Garden,Daphne Jemmett,loose
TOC.txt,processed/Vol31/November,Vol31,November,toc,TOC,,
ADS.txt,processed/Vol31/November,Vol31,November,ads,ADS,,
MISC.txt,processed/Vol31/November,Vol31,November,misc,MISC,,
01_strict_Palestine.txt,processed/Vol31/December,Vol31,December,article,Palestine,Leland H. Creer,strict
01_loose_Palestine.txt,processed/Vol31/December,Vol31,December,article,Palestine,Leland H. Creer,loose
02_strict_Woman_s_Sphere.txt,processed/Vol31/December,Vol31,December,article,Woman's Sphere,Ramona W. Cannon,strict
02_loose_Woman_s_Sphere.txt,processed/Vol31/December,Vol31,December,article,Woman's Sphere,Ramona W. Cannon,loose
03_loose_She_Trims_Her_Tree.txt,processed/Vol31/December,Vol31,December,poem,She Trims Her Tree,Ruth H. Chadwick,loose
04_loose_The_Spirit_of_Christmas.txt,processed/Vol31/December,Vol31,December,article,The Spirit of Christmas,Mark E. Petersen,loose
05_loose_Call_to_Service.txt,processed/Vol31/December,Vol31,December,poem,Call to Service,Gertrude Perry Stanton,loose
06_loose_The_Lost_Child.txt,processed/Vol31/December,Vol31,December,poem,The Lost Child,Alice Morrey Bailey,loose
07_loose_Be_Strong_My_Heart.txt,processed/Vol31/December,Vol31,December,article,"Be Strong, My Heart",Marguerite J. Griffin,loose
08_loose_Bethlehem_the_Blessed.txt,processed/Vol31/December,Vol31,December,poem,Bethlehem the Blessed,Alice Whitson Norton,loose
09_loose_It_Isn_t_the_Gifts.txt,processed/Vol31/December,Vol31,December,fiction,It Isn't the Gifts,Olive W. Burt,loose
10_loose_115th_Semi_Annual_Conference.txt,processed/Vol31/December,Vol31,December,report,115th Semi-Annual Conference,Joseph J. Cannon,loose
11_loose_A_Cry_of_Repentance.txt,processed/Vol31/December,Vol31,December,editorial,A Cry of Repentance,Marianne C. Sharp,loose
12_loose_Sixty_Years_Ago.txt,processed/Vol31/December,Vol31,December,misc,Sixty Years Ago,,loose
13_loose_Notes_to_the_Field.txt,processed/Vol31/December,Vol31,December,article,Notes to the Field,,loose
14_loose_Forward_Without_Fear.txt,processed/Vol31/December,Vol31,December,fiction,"Forward, Without Fear",Dorothy Clapp Robinson,loose
15_loose_Notes_From_the_Field.txt,processed/Vol31/December,Vol31,December,report,Notes From the Field,Vera W. Pohlman,loose
16_loose_Literature.txt,processed/Vol31/December,Vol31,December,lesson,Literature,,loose
17_loose_Home_Lighting.txt,processed/Vol31/December,Vol31,December,article,Home Lighting,Claire P. Dorius,loose
18_loose_Theology.txt,processed/Vol31/December,Vol31,December,lesson,Theology,,loose
19_loose_Visiting_Teachers_Messages.txt,processed/Vol31/December,Vol31,December,lesson,Visiting Teachers' Messages,,loose
20_loose_Social_Science.txt,processed/Vol31/December,Vol31,December,lesson,Social Science,,loose
TOC.txt,processed/Vol31/December,Vol31,December,toc,TOC,,
ADS.txt,processed/Vol31/December,Vol31,December,ads,ADS,,
MISC.txt,processed/Vol31/December,Vol31,December,misc,MISC,,
01_loose_Frosted_Trees.txt,processed/Vol32/January,Vol32,January,poem,Frosted Trees,Grace M. Candland,loose
02_loose_Sunset_on_New_Year_s_Eve.txt,processed/Vol32/January,Vol32,January,poem,Sunset on New Year's Eve,Courtney E. Cottam,loose
03_loose_Aftermath.txt,processed/Vol32/January,Vol32,January,poem,Aftermath,Christie Lund Coles,loose
04_loose_That_Which_Sustains.txt,processed/Vol32/January,Vol32,January,poem,That Which Sustains,Caroline Eyring Miner,loose
05_loose_For_Recompense.txt,processed/Vol32/January,Vol32,January,poem,For Recompense,Vesta P. Crawford,loose
06_loose_Literature.txt,processed/Vol32/January,Vol32,January,lesson,Literature,,loose
07_loose_Rock_Roses_of_Nazareth.txt,processed/Vol32/January,Vol32,January,fiction,Rock Roses of Nazareth,Ethel Newman Eccles,loose
08_loose_A_Few_of_Our_Gifted_Utah_Women_Artists.txt,processed/Vol32/January,Vol32,January,article,A Few of Our Gifted Utah Women Artists,Alice Merrill Horne,loose
09_loose_Unobliterated_Still.txt,processed/Vol32/January,Vol32,January,poem,Unobliterated Still,Dott J. Sartori,loose
10_loose_Sixty_Years_Ago.txt,processed/Vol32/January,Vol32,January,misc,Sixty Years Ago,,loose
11_loose_Woman_s_Sphere.txt,processed/Vol32/January,Vol32,January,article,Woman's Sphere,Ramona W. Cannon,loose
12_loose_A_Stone_in_Place_of_Bread.txt,processed/Vol32/January,Vol32,January,editorial,"A Stone, in Place of Bread",Marianne C. Sharp,loose
13_loose_Victory.txt,processed/Vol32/January,Vol32,January,poem,Victory,Evelyn Fjeldsted,loose
14_loose_Mama_s_Boy.txt,processed/Vol32/January,Vol32,January,fiction,Mama's Boy,Alice Morrey Bailey,loose
15_loose_Pebbles.txt,processed/Vol32/January,Vol32,January,poem,Pebbles,Norma Wrathall,loose
16_loose_Forward_Without_Fear.txt,processed/Vol32/January,Vol32,January,fiction,"Forward, Without Fear",Dorothy Clapp Robinson,loose
17_loose_Your_Son_and_Mine.txt,processed/Vol32/January,Vol32,January,poem,Your Son and Mine,Grace Zenor Pratt,loose
18_loose_Notes_from_the_Field.txt,processed/Vol32/January,Vol32,January,report,Notes from the Field,Vera W. Pohlman,loose
19_loose_The_Flexible_House.txt,processed/Vol32/January,Vol32,January,poem,The Flexible House,Adeline J. Haws,loose
20_loose_The_Salvage_of_Tin_Is_Essential.txt,processed/Vol32/January,Vol32,January,article,The Salvage of Tin Is Essential,,loose
21_loose_Special_Problems_in_Housekeeping.txt,processed/Vol32/January,Vol32,January,article,Special Problems in Housekeeping,Claire P. Dorius,loose
22_loose_Theology.txt,processed/Vol32/January,Vol32,January,lesson,Theology,,loose
23_loose_Visiting_Teachers_Messages.txt,processed/Vol32/January,Vol32,January,lesson,Visiting Teachers' Messages,,loose
24_loose_Social_Science.txt,processed/Vol32/January,Vol32,January,lesson,Social Science,,loose
25_loose_Ode_to_Child_Psychology.txt,processed/Vol32/January,Vol32,January,poem,Ode to Child Psychology,Mildred R. Stutz,loose
TOC.txt,processed/Vol32/January,Vol32,January,toc,TOC,,
ADS.txt,processed/Vol32/January,Vol32,January,ads,ADS,,
MISC.txt,processed/Vol32/January,Vol32,January,misc,MISC,,
01_strict_Last_Night_They_Played_His_Songs.txt,processed/Vol32/February,Vol32,February,poem,Last Night They Played His Songs,Anna Prince Redd,strict
01_loose_Last_Night_They_Played_His_Songs.txt,processed/Vol32/February,Vol32,February,poem,Last Night They Played His Songs,Anna Prince Redd,loose
02_loose_February.txt,processed/Vol32/February,Vol32,February,poem,February,Leone E. McCune,loose
03_loose_Two_Men.txt,processed/Vol32/February,Vol32,February,poem,Two Men,Alice Morrey Bailey,loose
04_loose_How_to_Choose_a_Painting.txt,processed/Vol32/February,Vol32,February,article,How to Choose a Painting,Alice Merrill Horne,loose
